code,p22lee,p22yoon,p22sim,p22etc,p22valid,p17moon,p17HY,p17Ahn,p17sim,p17etc,p17valid,r22lee,r22yoon,r22sim,r17moon,r17HYA,r17sim,d_the,d_kuk,d_sim,win22r,winner,wingap22,sec22r,sec22
3408011,2086,3195,99,76,5456,1635,2207,1303,295,1328,5465,0.382331378,0.585593842,0.018145161,0.299176578,0.642268984,0.053979872,0.0831548,-0.056675143,-0.035834711,0.585593842,2,0.203262463,0.382331378,1
3408012,7977,6622,327,241,15167,5349,3582,2870,1069,2968,12968,0.525944485,0.436605789,0.021559966,0.412476866,0.497532387,0.082433683,0.113467619,-0.060926599,-0.060873717,0.525944485,1,0.089338696,0.436605789,2
3408031,1789,2192,71,63,4115,1112,1260,758,184,790,3346,0.434750911,0.532685298,0.017253949,0.332337119,0.603108189,0.054991034,0.102413792,-0.070422891,-0.037737085,0.532685298,2,0.097934386,0.434750911,1
3408032,2369,2522,87,109,5087,1513,1565,1109,283,1146,4507,0.465696874,0.49577354,0.017102418,0.335700022,0.593299312,0.062791214,0.129996852,-0.097525772,-0.045688796,0.49577354,2,0.030076666,0.465696874,1
3408033,487,900,20,25,1432,379,642,319,67,341,1429,0.340083799,0.62849162,0.01396648,0.265220434,0.672498251,0.046885934,0.074863365,-0.04400663,-0.032919454,0.62849162,2,0.288407821,0.340083799,1
3408034,730,1340,35,29,2134,518,808,534,93,564,1983,0.3420806,0.627928772,0.016401125,0.261220373,0.676752395,0.046898638,0.080860227,-0.048823623,-0.030497514,0.627928772,2,0.285848172,0.3420806,1
3408035,819,1407,42,29,2297,592,861,516,105,536,2094,0.356552024,0.612538093,0.018284719,0.282712512,0.657593123,0.050143266,0.073839512,-0.04505503,-0.031858547,0.612538093,2,0.255986069,0.356552024,1
3408036,1237,1706,72,46,3061,853,1082,778,188,805,2928,0.404116302,0.557334205,0.023521725,0.291325137,0.635245902,0.06420765,0.112791165,-0.077911697,-0.040685925,0.557334205,2,0.153217903,0.404116302,1
3408037,1093,1853,71,39,3056,918,1137,701,170,716,2941,0.357657068,0.606348168,0.023232984,0.312138728,0.624957497,0.057803468,0.04551834,-0.01860933,-0.034570484,0.606348168,2,0.248691099,0.357657068,1
3408038,4059,4369,190,139,8757,3071,2679,1806,613,1881,8244,0.463514902,0.498915154,0.021696928,0.372513343,0.544032023,0.074357108,0.091001559,-0.04511687,-0.05266018,0.498915154,2,0.035400251,0.463514902,1
3408039,3345,2945,137,120,6547,2636,1614,1283,661,1351,6262,0.510921033,0.449824347,0.020925615,0.420951773,0.462631747,0.10555733,0.08996926,-0.0128074,-0.084631715,0.510921033,1,0.061096686,0.449824347,2
3408052,5623,4842,293,176,10934,4053,2717,2143,833,2245,9848,0.514267423,0.442838851,0.026797147,0.411555646,0.493501219,0.084585703,0.102711777,-0.050662367,-0.057788556,0.514267423,1,0.071428571,0.442838851,2
3408053,5029,4501,274,122,9926,4437,2234,1970,919,2048,9638,0.506649204,0.453455571,0.027604272,0.460365221,0.436190081,0.095351733,0.046283983,0.01726549,-0.067747461,0.506649204,1,0.053193633,0.453455571,2
3401211,6026,7397,351,252,14026,4938,5050,3576,930,3663,14581,0.429630686,0.527377727,0.025024954,0.3386599,0.591591798,0.063781634,0.090970786,-0.06421407,-0.03875668,0.527377727,2,0.097747041,0.429630686,1
3401212,5003,4738,285,187,10213,4452,2879,2670,830,2729,10890,0.489865857,0.463918535,0.02790561,0.408815427,0.509550046,0.076216713,0.08105043,-0.045631511,-0.048311102,0.489865857,1,0.025947322,0.463918535,2
3401213,5868,5624,270,231,11993,4218,3045,2714,752,2801,10816,0.489285416,0.468940215,0.022513133,0.389977811,0.532451923,0.069526627,0.099307606,-0.063511708,-0.047013495,0.489285416,1,0.020345201,0.468940215,2
3401231,2274,2960,124,92,5450,1742,1892,1309,325,1346,5305,0.417247706,0.543119266,0.022752294,0.328369463,0.603393025,0.061262959,0.088878244,-0.060273759,-0.038510666,0.543119266,2,0.12587156,0.417247706,1
3401251,3447,4711,184,178,8520,3025,2735,2027,631,2072,8463,0.404577465,0.552934272,0.021596244,0.357438261,0.562684627,0.074559849,0.047139204,-0.009750355,-0.052963605,0.552934272,2,0.148356808,0.404577465,1
3401252,5605,5698,344,268,11915,5202,3203,2810,1015,2864,12284,0.470415443,0.47822073,0.028871171,0.423477695,0.489498535,0.082627809,0.046937748,-0.011277805,-0.053756638,0.47822073,2,0.007805287,0.470415443,1
3401253,3517,4024,225,133,7899,3381,2480,1951,660,1987,8508,0.445246234,0.509431574,0.028484618,0.397390691,0.520803949,0.077574048,0.047855543,-0.011372376,-0.04908943,0.509431574,2,0.06418534,0.445246234,1
3401254,9320,9051,580,240,19191,9053,4919,4651,1732,4737,20441,0.485644312,0.471627325,0.0302225,0.442884399,0.468176704,0.084731667,0.042759913,0.003450622,-0.054509167,0.485644312,1,0.014016987,0.471627325,2
3401255,5657,5528,313,125,11623,4936,2870,2742,814,2790,11410,0.486707391,0.475608707,0.026929364,0.43260298,0.491849255,0.071340929,0.054104411,-0.016240548,-0.044411565,0.486707391,1,0.011098684,0.475608707,2
3401258,10896,8890,540,196,20522,9605,4439,4432,1443,4487,19974,0.530942403,0.433193646,0.026313225,0.480875138,0.444127366,0.072243917,0.050067266,-0.01093372,-0.045930692,0.530942403,1,0.097748757,0.433193646,2
3401260,11792,10586,771,352,23501,8604,4184,4068,1519,4129,18436,0.501765882,0.450448917,0.032807115,0.466695596,0.447602517,0.082393144,0.035070287,0.0028464,-0.049586029,0.501765882,1,0.051316965,0.450448917,2
3401261,15046,11928,845,438,28257,11203,4335,4656,1955,4732,22225,0.53246983,0.422125491,0.029904095,0.504071991,0.404544432,0.087964004,0.028397839,0.017581059,-0.05805991,0.53246983,1,0.110344339,0.422125491,2
3401262,8876,7922,502,164,17464,10974,4244,4894,1503,4947,21668,0.508245534,0.453618873,0.028744847,0.506461141,0.421727894,0.069364962,0.001784393,0.031890979,-0.040620116,0.508245534,1,0.054626661,0.453618873,2
3401263,9153,8691,527,145,18516,10974,4244,4894,1503,4947,21668,0.494329229,0.469377835,0.028461871,0.506461141,0.421727894,0.069364962,-0.012131912,0.047649942,-0.040903091,0.494329229,1,0.024951393,0.469377835,2
3401111,6017,5841,312,224,12394,4922,3504,3016,922,3088,12436,0.485476844,0.471276424,0.025173471,0.395786427,0.524284336,0.074139595,0.089690417,-0.053007912,-0.048966124,0.485476844,1,0.01420042,0.471276424,2
3401131,1078,1686,67,39,2870,734,983,629,140,648,2505,0.375609756,0.587456446,0.023344948,0.293013972,0.643512974,0.055888224,0.082595784,-0.056056528,-0.032543276,0.587456446,2,0.21184669,0.375609756,1
3401132,922,1750,45,37,2754,711,1299,583,135,601,2746,0.334785766,0.635439361,0.016339869,0.258922068,0.685360524,0.049162418,0.075863698,-0.049921163,-0.032822549,0.635439361,2,0.300653595,0.334785766,1
3401133,804,1282,51,56,2193,653,882,575,146,601,2282,0.366621067,0.584587323,0.023255814,0.286152498,0.638475022,0.063978966,0.080468569,-0.053887699,-0.040723152,0.584587323,2,0.217966256,0.366621067,1
3401134,865,1322,42,36,2265,609,823,559,91,579,2102,0.381898455,0.583664459,0.018543046,0.289724072,0.657469077,0.043292103,0.092174382,-0.073804618,-0.024749056,0.583664459,2,0.201766004,0.381898455,1
3401135,619,981,24,26,1650,405,624,387,66,396,1491,0.375151515,0.594545455,0.014545455,0.271629779,0.67806841,0.044265594,0.103521736,-0.083522956,-0.029720139,0.594545455,2,0.219393939,0.375151515,1
3401136,1627,2319,82,59,4087,1227,1371,933,206,962,3766,0.39809151,0.567408857,0.020063616,0.325809878,0.611789697,0.054699947,0.072281632,-0.04438084,-0.034636331,0.567408857,2,0.169317348,0.39809151,1
3401137,433,845,25,22,1325,298,601,337,60,359,1318,0.326792453,0.637735849,0.018867925,0.226100152,0.71168437,0.04552352,0.100692301,-0.073948521,-0.026655596,0.637735849,2,0.310943396,0.326792453,1
3401151,1337,2199,66,57,3659,904,1473,772,141,784,3302,0.365400383,0.600983875,0.018037715,0.273773471,0.679890975,0.042701393,0.091626912,-0.0789071,-0.024663678,0.600983875,2,0.235583493,0.365400383,1
3401152,1174,1541,74,42,2831,792,932,590,140,610,2474,0.414694454,0.544330625,0.026139173,0.320129345,0.61519806,0.056588521,0.094565109,-0.070867435,-0.030449347,0.544330625,2,0.129636171,0.414694454,1
3401153,2218,3040,103,91,5452,1829,1908,1287,319,1306,5362,0.406823184,0.557593544,0.01889215,0.341104066,0.595859754,0.059492727,0.065719119,-0.03826621,-0.040600577,0.557593544,2,0.15077036,0.406823184,1
3401154,2424,3417,125,91,6057,2044,2407,1456,446,1497,6394,0.400198118,0.564140664,0.020637279,0.319674695,0.60416015,0.069752893,0.080523423,-0.040019486,-0.049115614,0.564140664,2,0.163942546,0.400198118,1
3401155,4068,4591,246,159,9064,3361,2691,2167,628,2213,8893,0.448808473,0.506509267,0.027140335,0.377937704,0.546272349,0.070617339,0.070870769,-0.039763082,-0.043477004,0.506509267,2,0.057700794,0.448808473,1
3401156,4767,5229,268,156,10420,4666,3363,2884,855,2943,11827,0.457485605,0.501823417,0.02571977,0.394521011,0.528198191,0.072292213,0.062964593,-0.026374774,-0.046572443,0.501823417,2,0.044337812,0.457485605,1
3401157,12562,10060,666,330,23618,11074,5256,5505,1921,5587,23838,0.531882463,0.425946312,0.028198831,0.464552395,0.451422099,0.08058562,0.067330067,-0.025475787,-0.052386788,0.531882463,1,0.10593615,0.425946312,2
3401158,12994,12761,775,381,26911,10257,6631,5651,1841,5764,24493,0.482850879,0.474192709,0.028798633,0.418772711,0.501449394,0.075164333,0.064078168,-0.027256684,-0.0463657,0.482850879,1,0.00865817,0.474192709,2
3401159,9055,10496,610,256,20417,6740,5210,3777,1370,3849,17169,0.443502963,0.514081403,0.029877063,0.392568,0.523443415,0.079794979,0.050934963,-0.009362013,-0.049917916,0.514081403,2,0.07057844,0.443502963,1
3501174,4161,967,82,35,5245,3400,424,1641,238,1648,5710,0.793326978,0.184366063,0.015633937,0.595446585,0.361646235,0.041681261,0.197880393,-0.177280172,-0.026047324,0.793326978,1,0.608960915,0.184366063,2
3501175,2576,473,51,26,3126,2244,216,890,171,911,3542,0.824056302,0.15131158,0.016314779,0.633540373,0.312252964,0.048277809,0.190515929,-0.160941384,-0.03196303,0.824056302,1,0.672744722,0.15131158,2
3501176,5595,943,108,43,6689,4179,394,1868,301,1904,6778,0.8364479,0.140977725,0.016145911,0.616553556,0.333726763,0.04440838,0.219894344,-0.192749038,-0.028262469,0.8364479,1,0.695470175,0.140977725,2
3501177,3076,517,48,26,3667,2185,219,892,150,911,3465,0.838832833,0.140987183,0.013089719,0.630591631,0.320634921,0.043290043,0.208241203,-0.179647738,-0.030200324,0.838832833,1,0.69784565,0.140987183,2
3501160,3480,553,62,27,4122,2795,245,1109,218,1126,4384,0.844250364,0.134158176,0.015041242,0.63754562,0.308850365,0.049726277,0.206704743,-0.174692189,-0.034685035,0.844250364,1,0.710092188,0.134158176,2
3501161,4796,700,80,48,5624,3880,304,1479,276,1504,5964,0.852773826,0.124466572,0.014224751,0.650570087,0.298960429,0.046277666,0.202203739,-0.174493857,-0.032052915,0.852773826,1,0.728307255,0.124466572,2
3501162,7534,1497,160,62,9253,6422,645,2187,471,2215,9753,0.814222414,0.161785367,0.017291689,0.658464062,0.290372193,0.048292833,0.155758352,-0.128586826,-0.031001144,0.814222414,1,0.652437047,0.161785367,2
3501163,8590,1715,183,89,10577,7105,624,2263,562,2293,10584,0.812139548,0.162144275,0.017301692,0.671296296,0.272770219,0.053099017,0.140843252,-0.110625944,-0.035797325,0.812139548,1,0.649995273,0.162144275,2
3501164,7196,1073,123,76,8468,5598,483,2015,357,2078,8516,0.849787435,0.126712329,0.014525272,0.657350869,0.293330202,0.04192109,0.192436566,-0.166617873,-0.027395818,0.849787435,1,0.723075106,0.126712329,2
3501165,20976,3214,362,189,24741,17183,1266,5471,1210,5548,25207,0.847823451,0.129905824,0.014631583,0.681675725,0.267267029,0.048002539,0.166147726,-0.137361205,-0.033370956,0.847823451,1,0.717917627,0.129905824,2
3501166,18436,3468,401,160,22465,16831,1391,4875,1391,4939,24552,0.820654351,0.15437347,0.017849989,0.685524601,0.255213425,0.056655262,0.13512975,-0.100839955,-0.038805273,0.820654351,1,0.666280881,0.15437347,2
3501167,5747,981,106,58,6892,5557,498,1812,430,1842,8327,0.833865351,0.142338944,0.015380151,0.667347184,0.277410832,0.051639246,0.166518167,-0.135071889,-0.036259095,0.833865351,1,0.691526407,0.142338944,2
3501168,7122,1154,112,82,8470,6217,526,2010,482,2037,9262,0.840850059,0.136245573,0.01322314,0.671237314,0.273806953,0.052040596,0.169612745,-0.137561381,-0.038817455,0.840850059,1,0.704604486,0.136245573,2
3501169,11979,1729,229,91,14028,9925,715,2776,768,2827,14235,0.853934987,0.123253493,0.016324494,0.697225149,0.245240604,0.053951528,0.156709838,-0.121987111,-0.037627034,0.853934987,1,0.730681494,0.123253493,2
3501170,5730,1099,102,35,6966,5388,600,2002,422,2029,8439,0.822566753,0.157766293,0.01464255,0.638464273,0.308330371,0.050005925,0.18410248,-0.150564077,-0.035363375,0.822566753,1,0.664800459,0.157766293,2
3501171,5853,1025,113,58,7049,4764,457,1758,342,1800,7363,0.830330543,0.145410697,0.016030643,0.647018878,0.300828467,0.046448459,0.183311665,-0.15541777,-0.030417816,0.830330543,1,0.684919847,0.145410697,2
3501172,8199,1504,164,68,9935,7316,646,2494,563,2525,11050,0.825264217,0.151383996,0.016507297,0.662081448,0.284162896,0.050950226,0.163182769,-0.1327789,-0.034442929,0.825264217,1,0.673880221,0.151383996,2
3501178,16185,3305,364,121,19975,25497,2126,7316,2149,7440,37212,0.810262829,0.165456821,0.018222778,0.685182199,0.253735354,0.057750188,0.125080629,-0.088278533,-0.03952741,0.810262829,1,0.644806008,0.165456821,2
3501179,15599,3520,390,163,19672,25497,2126,7316,2149,7440,37212,0.792954453,0.178934526,0.019825132,0.685182199,0.253735354,0.057750188,0.107772254,-0.074800828,-0.037925056,0.792954453,1,0.614019927,0.178934526,2
3501269,7378,1478,154,73,9083,6301,642,2706,463,2731,10137,0.812286689,0.162721568,0.016954751,0.621584295,0.330275229,0.045674263,0.190702394,-0.167553662,-0.028719512,0.812286689,1,0.649565122,0.162721568,2
3501254,8706,1621,179,69,10575,8045,635,2673,650,2699,12029,0.823262411,0.153286052,0.016926714,0.668800399,0.275002078,0.054036079,0.154462012,-0.121716026,-0.037109366,0.823262411,1,0.669976359,0.153286052,2
3501255,5574,1061,113,56,6804,4676,413,1877,302,1901,7292,0.819223986,0.155937684,0.016607878,0.641250686,0.314042787,0.04141525,0.1779733,-0.158105103,-0.024807372,0.819223986,1,0.663286302,0.155937684,2
3501256,13517,2009,288,146,15960,12005,897,3469,1047,3534,17483,0.846929825,0.125877193,0.018045113,0.686667048,0.249728307,0.059886747,0.160262777,-0.123851115,-0.041841634,0.846929825,1,0.721052632,0.125877193,2
3501257,8648,1768,201,80,10697,7624,626,2523,624,2560,11434,0.808450968,0.165279985,0.018790315,0.666783278,0.275406682,0.054574077,0.14166769,-0.110126697,-0.035783762,0.808450968,1,0.643170983,0.165279985,2
3501258,4234,1286,134,68,5722,3556,401,1273,400,1289,5646,0.739951066,0.224746592,0.023418385,0.629826426,0.296493092,0.070846617,0.11012464,-0.0717465,-0.047428232,0.739951066,1,0.515204474,0.224746592,2
3501259,5240,1030,88,56,6414,4243,402,1711,324,1743,6712,0.816962894,0.160586218,0.013719988,0.632151371,0.314809297,0.048271752,0.184811523,-0.154223079,-0.034551765,0.816962894,1,0.656376676,0.160586218,2
3501260,4639,639,78,52,5408,3625,281,1309,270,1332,5508,0.857803254,0.118158284,0.014423077,0.658133624,0.288671024,0.049019608,0.199669631,-0.17051274,-0.034596531,0.857803254,1,0.73964497,0.118158284,2
3501261,5783,1182,128,58,7151,3468,369,1381,262,1394,5493,0.808698084,0.165291568,0.017899594,0.63134899,0.318587293,0.047697069,0.177349095,-0.153295725,-0.029797475,0.808698084,1,0.643406517,0.165291568,2
3501262,7679,1117,133,81,9010,5838,474,1858,450,1883,8645,0.85227525,0.123973363,0.014761376,0.675303644,0.269751301,0.05205321,0.176971606,-0.145777938,-0.037291834,0.85227525,1,0.728301887,0.123973363,2
3501263,10769,1715,223,93,12800,9085,718,2681,700,2735,13238,0.841328125,0.133984375,0.017421875,0.686281916,0.25676084,0.052878078,0.155046209,-0.122776465,-0.035456203,0.841328125,1,0.70734375,0.133984375,2
3501265,24344,4613,629,230,29816,14354,1100,4115,1313,4170,20937,0.816474376,0.154715589,0.021096056,0.685580551,0.249080575,0.062711945,0.130893825,-0.094364986,-0.04161589,0.816474376,1,0.661758787,0.154715589,2
3501266,15832,2387,289,141,18649,11656,824,3599,1097,3640,17217,0.848946324,0.127996139,0.015496809,0.677005285,0.256897253,0.063716095,0.171941039,-0.128901114,-0.048219285,0.848946324,1,0.720950185,0.127996139,2
3501267,6643,999,138,74,7854,4172,265,1359,308,1387,6132,0.845811052,0.127196333,0.017570665,0.680365297,0.264840183,0.050228311,0.165445755,-0.13764385,-0.032657646,0.845811052,1,0.718614719,0.127196333,2
3501270,9513,2219,222,60,12014,25497,2126,7316,2149,7440,37212,0.791826203,0.184701182,0.018478442,0.685182199,0.253735354,0.057750188,0.106644003,-0.069034172,-0.039271746,0.791826203,1,0.607125021,0.184701182,2
3501271,12584,2283,311,138,15316,9772,712,2979,763,3023,14270,0.821624445,0.149059807,0.020305563,0.684793273,0.25865452,0.053468816,0.136831172,-0.109594713,-0.033163253,0.821624445,1,0.672564638,0.149059807,2
3502011,2327,360,32,25,2744,1433,134,587,71,601,2239,0.84803207,0.131195335,0.011661808,0.640017865,0.322018758,0.031710585,0.208014205,-0.190823423,-0.020048778,0.84803207,1,0.716836735,0.131195335,2
3502031,3012,501,44,33,3590,1521,125,586,95,599,2340,0.838997214,0.139554318,0.012256267,0.65,0.303846154,0.040598291,0.188997214,-0.164291836,-0.028342023,0.838997214,1,0.699442897,0.139554318,2
3502032,1777,271,27,25,2100,1258,136,621,86,636,2116,0.846190476,0.129047619,0.012857143,0.594517958,0.357750473,0.040642722,0.251672518,-0.228702854,-0.027785579,0.846190476,1,0.717142857,0.129047619,2
3502033,1575,226,16,24,1841,1112,100,582,51,595,1858,0.855513308,0.12275937,0.008690929,0.598493003,0.367061356,0.02744887,0.257020305,-0.244301986,-0.018757941,0.855513308,1,0.732753938,0.12275937,2
3502034,1414,255,21,17,1707,948,81,517,52,534,1615,0.828353837,0.149384886,0.012302285,0.586996904,0.370278638,0.032198142,0.241356933,-0.220893752,-0.019895858,0.828353837,1,0.678968951,0.149384886,2
3502035,2924,447,47,32,3450,2134,211,972,108,992,3445,0.847536232,0.129565217,0.013623188,0.619448476,0.343396226,0.031349782,0.228087756,-0.213831009,-0.017726594,0.847536232,1,0.717971014,0.129565217,2
3502036,1620,298,18,19,1955,1159,137,571,64,573,1933,0.828644501,0.152429668,0.009207161,0.599586136,0.366270047,0.033109157,0.229058366,-0.213840379,-0.023901996,0.828644501,1,0.676214834,0.152429668,2
3502037,1887,338,27,23,2275,1123,150,598,88,612,1973,0.829450549,0.148571429,0.011868132,0.569183984,0.379118094,0.044602129,0.260266566,-0.230546666,-0.032733997,0.829450549,1,0.680879121,0.148571429,2
3502038,1234,209,16,19,1478,869,80,485,58,495,1502,0.834912043,0.141407307,0.01082544,0.578561917,0.376165113,0.03861518,0.256350126,-0.234757806,-0.02778974,0.834912043,1,0.693504736,0.141407307,2
3502039,1379,159,12,14,1564,824,61,467,27,478,1390,0.881713555,0.101662404,0.007672634,0.592805755,0.379856115,0.01942446,0.2889078,-0.278193711,-0.011751826,0.881713555,1,0.780051151,0.101662404,2
3502040,1989,315,35,27,2366,1468,131,683,92,690,2381,0.840659341,0.133136095,0.014792899,0.616547669,0.341873163,0.038639227,0.224111672,-0.208737068,-0.023846328,0.840659341,1,0.707523246,0.133136095,2
3502051,1791,322,30,17,2160,1076,95,524,53,527,1751,0.829166667,0.149074074,0.013888889,0.614505997,0.353512279,0.030268418,0.21466067,-0.204438205,-0.016379529,0.829166667,1,0.680092593,0.149074074,2
3502053,3186,602,56,30,3874,2423,274,1290,146,1303,4146,0.822405782,0.155394941,0.014455343,0.584418717,0.377231066,0.035214665,0.237987065,-0.221836125,-0.020759321,0.822405782,1,0.667010842,0.155394941,2
3502056,4187,732,38,39,4996,2800,307,1322,167,1337,4611,0.838070456,0.146517214,0.007606085,0.607243548,0.353285621,0.03621774,0.230826908,-0.206768408,-0.028611655,0.838070456,1,0.691553243,0.146517214,2
